516,Marvin Williams,207,/players/w/willima02.html,21,80,80,34.6,5.3,11.5,.462,0.0,0.1,.100,5.3,11.4,.466,.462,4.2,5.1,.822,1.5,4.2,5.7,1.7,1.0,0.4,1.6,2.8,14.8
517,Mike Bibby,207,/players/b/bibbymi01.html,29,33,32,33.3,5.2,12.5,.414,2.1,5.7,.369,3.1,6.8,.451,.498,1.7,2.1,.797,0.2,3.0,3.2,6.5,1.1,0.1,2.5,1.9,14.1
518,Al Horford,207,/players/h/horfoal01.html,21,81,77,31.4,4.1,8.2,.499,0.0,0.1,.000,4.1,8.2,.502,.499,1.9,2.6,.731,3.1,6.6,9.7,1.5,0.7,0.9,1.7,3.3,10.1
519,Josh Childress,207,/players/c/childjo01.html,24,76,0,29.9,4.3,7.5,.571,0.3,0.8,.367,4.0,6.8,.595,.590,2.9,3.6,.807,2.3,2.6,4.9,1.5,0.9,0.6,1.3,1.7,11.8
520,Anthony Johnson,207,/players/j/johnsan02.html,33,42,41,26.7,2.7,6.4,.431,0.6,1.5,.429,2.1,4.9,.431,.481,0.6,0.8,.813,0.4,1.9,2.3,4.8,1.0,0.2,1.2,2.0,6.7
521,Tyronn Lue,207,/players/l/luety01.html,30,33,3,17.1,2.6,5.9,.439,0.9,2.1,.435,1.7,3.8,.441,.515,0.7,0.8,.857,0.3,1.0,1.2,1.8,0.3,0.0,0.7,1.2,6.8
522,Acie Law,207,/players/l/lawac01.html,23,56,6,15.4,1.7,4.2,.401,0.1,0.6,.206,1.6,3.6,.433,.416,0.7,0.9,.792,0.2,0.8,1.0,2.0,0.5,0.0,1.0,1.3,4.2
523,Zaza Pachulia,207,/players/p/pachuza01.html,23,62,5,15.2,1.7,4.0,.437,0.0,0.0,.000,1.7,3.9,.442,.437,1.7,2.5,.706,1.4,2.6,4.0,0.6,0.4,0.2,1.1,2.3,5.2
524,Salim Stoudamire,207,/players/s/stoudsa01.html,25,35,0,11.5,1.9,5.1,.361,0.8,2.4,.341,1.0,2.7,.379,.442,1.2,1.4,.820,0.1,0.6,0.7,0.8,0.2,0.1,0.6,1.0,5.7
525,Shelden Williams,207,/players/w/willish02.html,24,36,0,11.5,1.0,2.8,.370,0.0,0.0,.000,1.0,2.8,.374,.370,1.0,1.4,.686,0.9,2.0,3.0,0.3,0.4,0.3,0.4,1.7,3.0
526,Lorenzen Wright,207,/players/w/wrighlo02.html,32,13,1,11.4,0.4,1.3,.294,0.0,0.0,,0.4,1.3,.294,.294,0.2,0.5,.500,0.5,2.3,2.8,0.2,0.2,0.2,0.2,2.0,1.0
527,Jeremy Richardson,207,/players/r/richaje01.html,23,19,0,4.6,0.7,1.6,.419,0.3,0.6,.417,0.4,1.0,.421,.500,0.0,0.0,,0.1,0.3,0.4,0.0,0.1,0.0,0.3,0.3,1.6
528,Mario West,207,/players/w/westma02.html,23,64,2,4.2,0.3,0.8,.429,0.0,0.1,.000,0.3,0.7,.467,.429,0.3,0.4,.654,0.4,0.3,0.8,0.2,0.2,0.1,0.1,1.0,0.9
529,Solomon Jones,207,/players/j/jonesso01.html,23,35,0,4.1,0.3,0.9,.400,0.0,0.1,.000,0.3,0.8,.429,.400,0.3,0.6,.550,0.5,0.7,1.2,0.0,0.1,0.1,0.3,0.8,1.0
530,Joe Johnson,208,/players/j/johnsjo02.html,25,57,57,41.4,9.4,20.0,.471,2.1,5.5,.381,7.3,14.5,.504,.523,4.1,5.5,.748,0.9,3.3,4.2,4.4,1.1,0.2,3.1,2.0,25.0
531,Josh Smith,208,/players/s/smithjo03.html,21,72,72,36.8,6.1,13.8,.439,0.5,2.1,.250,5.5,11.7,.473,.458,3.7,5.4,.693,2.3,6.3,8.6,3.3,1.4,2.9,3.2,3.3,16.4
532,Josh Childress,208,/players/c/childjo01.html,23,55,13,36.8,4.7,9.4,.504,0.5,1.4,.338,4.3,8.0,.533,.529,3.0,3.8,.795,2.2,3.9,6.2,2.3,1.1,0.7,1.5,2.1,13.0
533,Marvin Williams,208,/players/w/willima02.html,20,64,63,34.0,4.8,11.0,.433,0.2,0.7,.244,4.6,10.3,.446,.441,3.4,4.1,.815,1.3,4.0,5.3,1.9,0.8,0.5,2.0,3.0,13.1
534,Zaza Pachulia,208,/players/p/pachuza01.html,22,72,47,28.1,4.0,8.5,.474,0.0,0.0,.000,4.0,8.5,.475,.474,4.1,5.2,.786,2.8,4.2,6.9,1.5,1.1,0.5,2.3,3.7,12.2
535,Anthony Johnson,208,/players/j/johnsan02.html,32,27,17,27.4,3.0,7.3,.416,0.5,1.6,.318,2.5,5.7,.444,.452,0.9,1.2,.781,0.3,1.6,2.0,4.6,0.6,0.1,1.7,1.9,7.5
536,Tyronn Lue,208,/players/l/luety01.html,29,56,17,26.6,3.9,9.4,.416,1.0,2.9,.348,2.9,6.5,.446,.469,2.6,2.9,.883,0.3,1.5,1.9,3.6,0.4,0.0,1.5,1.8,11.4
537,Speedy Claxton,208,/players/c/claxtsp01.html,28,42,31,25.1,2.2,6.6,.327,0.1,0.7,.214,2.0,6.0,.340,.338,0.8,1.4,.550,0.3,1.6,1.9,4.4,1.7,0.1,1.8,3.1,5.3
538,Shelden Williams,208,/players/w/willish02.html,23,81,31,18.7,2.0,4.5,.455,0.0,0.0,.500,2.0,4.5,.454,.458,1.4,1.8,.764,1.6,3.8,5.4,0.5,0.6,0.5,1.2,2.5,5.5
539,Salim Stoudamire,208,/players/s/stoudsa01.html,24,61,0,17.0,2.9,7.0,.416,0.9,2.5,.361,2.0,4.4,.448,.482,1.0,1.1,.897,0.1,1.1,1.2,1.0,0.3,0.0,0.9,1.4,7.7
540,Lorenzen Wright,208,/players/w/wrighlo02.html,31,67,31,15.4,1.2,2.7,.448,0.0,0.0,,1.2,2.7,.448,.448,0.1,0.5,.281,1.3,2.0,3.2,0.6,0.4,0.4,0.6,3.0,2.6
541,Solomon Jones,208,/players/j/jonesso01.html,22,58,8,11.5,1.1,2.2,.508,0.0,0.0,.000,1.1,2.2,.512,.508,1.0,1.3,.787,0.8,1.5,2.3,0.2,0.2,0.7,0.4,2.1,3.3
542,Royal Ivey,208,/players/i/iveyro01.html,25,53,18,10.2,1.2,2.7,.448,0.1,0.3,.313,1.1,2.4,.465,.465,0.5,0.7,.686,0.3,0.7,1.0,0.8,0.5,0.1,0.6,1.2,3.0
543,Cedric Bozeman,208,/players/b/bozemce01.html,23,23,5,8.7,0.5,1.7,.282,0.1,0.6,.154,0.4,1.1,.346,.308,0.1,0.3,.333,0.1,0.9,1.0,0.4,0.2,0.1,0.4,1.4,1.1
544,Dijon Thompson,208,/players/t/thompdi01.html,23,6,0,8.3,1.0,2.5,.400,0.0,0.3,.000,1.0,2.2,.462,.400,0.8,1.0,.833,0.5,0.8,1.3,0.3,0.0,0.0,0.2,0.3,2.8
545,Matt Freije,208,/players/f/freijma01.html,25,19,0,7.7,0.8,2.8,.296,0.2,1.2,.136,0.7,1.7,.406,.324,0.3,0.3,.833,0.4,0.8,1.3,0.4,0.2,0.1,0.2,0.7,2.1
546,Esteban Batista,208,/players/b/batises01.html,23,13,0,6.2,0.6,1.2,.500,0.0,0.0,,0.6,1.2,.500,.500,0.3,0.5,.571,0.5,1.8,2.3,0.3,0.2,0.0,0.3,1.0,1.5
547,Stanislav Medvedenko,208,/players/m/medvest01.html,27,14,0,5.8,0.9,2.1,.414,0.1,0.1,.500,0.8,1.9,.407,.431,1.2,1.4,.850,0.3,0.7,1.0,0.1,0.0,0.1,0.4,1.1,3.0
548,Jeremy Richardson,208,/players/r/richaje01.html,22,5,0,3.8,0.6,1.2,.500,0.4,0.6,.667,0.2,0.6,.333,.667,0.0,0.0,,0.2,0.2,0.4,0.0,0.2,0.0,0.2,0.4,1.6
549,Joe Johnson,209,/players/j/johnsjo02.html,24,82,82,40.7,7.7,17.0,.453,1.6,4.4,.356,6.1,12.6,.487,.499,3.2,4.0,.791,1.2,2.9,4.1,6.5,1.3,0.4,3.3,2.3,20.2
550,Al Harrington,209,/players/h/harrial01.html,25,76,76,36.6,7.3,16.1,.452,0.9,2.5,.346,6.4,13.5,.471,.479,3.2,4.6,.694,1.7,5.1,6.9,3.1,1.1,0.2,2.6,4.0,18.6
551,Josh Smith,209,/players/s/smithjo03.html,20,80,73,32.0,4.1,9.7,.425,0.4,1.4,.309,3.7,8.3,.444,.447,2.6,3.7,.719,2.2,4.4,6.6,2.4,0.8,2.6,2.0,3.3,11.3
552,Zaza Pachulia,209,/players/p/pachuza01.html,21,78,78,31.4,3.9,8.7,.451,0.0,0.0,.000,3.9,8.7,.452,.451,3.8,5.2,.735,3.4,4.5,7.9,1.7,1.1,0.5,2.3,3.7,11.7
553,Josh Childress,209,/players/c/childjo01.html,22,74,10,30.4,3.8,6.8,.552,0.4,0.9,.492,3.3,5.9,.560,.583,2.1,2.7,.766,1.8,3.4,5.2,1.8,1.2,0.5,1.4,2.5,10.0
554,Marvin Williams,209,/players/w/willima02.html,19,79,7,24.7,3.0,6.7,.443,0.2,0.7,.245,2.8,6.1,.464,.455,2.4,3.2,.747,1.5,3.3,4.8,0.8,0.6,0.3,1.1,2.9,8.5
555,Tyronn Lue,209,/players/l/luety01.html,28,51,10,24.2,3.8,8.2,.459,1.1,2.5,.457,2.6,5.7,.460,.529,2.3,2.7,.855,0.3,1.4,1.6,3.1,0.5,0.1,1.5,2.2,11.0
556,Salim Stoudamire,209,/players/s/stoudsa01.html,23,61,1,20.3,3.3,8.1,.415,1.3,3.5,.380,2.0,4.5,.442,.498,1.6,1.8,.900,0.2,1.7,1.9,1.2,0.4,0.0,1.3,1.9,9.7
557,Royal Ivey,209,/players/i/iveyro01.html,24,73,66,13.4,1.6,3.6,.439,0.1,0.1,.400,1.5,3.5,.441,.447,0.3,0.5,.727,0.4,0.9,1.3,1.0,0.3,0.1,0.3,2.0,3.6
558,Anthony Grundy,209,/players/g/grundan01.html,26,12,0,9.0,1.6,3.2,.500,0.4,1.3,.333,1.2,1.9,.609,.566,0.8,1.2,.643,0.1,1.3,1.4,0.8,0.6,0.0,0.8,1.2,4.3
559,Esteban Batista,209,/players/b/batises01.html,22,57,3,8.7,0.6,1.4,.425,0.0,0.0,.000,0.6,1.4,.430,.425,0.6,0.9,.623,1.1,1.5,2.5,0.1,0.3,0.2,0.7,1.9,1.8
560,John Edwards,209,/players/e/edwarjo01.html,24,40,4,7.4,0.8,1.6,.484,0.0,0.0,,0.8,1.6,.484,.484,0.2,0.3,.727,0.5,0.8,1.2,0.1,0.1,0.4,0.3,1.9,1.8
561,Tony Delk,209,/players/d/delkto01.html,32,1,0,7.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,2.0,2.0,1.000,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
562,John Thomas,209,/players/t/thomajo02.html,30,11,0,6.0,0.3,0.6,.429,0.0,0.0,,0.3,0.6,.429,.429,0.3,0.4,.750,0.3,0.6,0.9,0.1,0.2,0.0,0.4,0.9,0.8
563,Donta Smith,209,/players/s/smithdo04.html,22,23,0,5.5,0.7,1.2,.556,0.1,0.2,.500,0.6,1.0,.565,.593,0.3,0.5,.500,0.1,0.5,0.6,0.4,0.3,0.0,0.2,0.9,1.7
564,Antoine Walker,210,/players/w/walkean02.html,28,53,53,40.2,7.9,19.1,.415,1.6,5.1,.317,6.3,14.1,.450,.457,3.0,5.5,.534,2.4,7.0,9.4,3.7,1.2,0.6,3.5,2.8,20.4
565,Al Harrington,210,/players/h/harrial01.html,24,66,66,38.6,6.9,14.9,.459,0.2,1.1,.216,6.6,13.8,.479,.468,3.6,5.3,.672,2.2,4.8,7.0,3.2,1.3,0.2,3.1,3.8,17.5
566,Tyronn Lue,210,/players/l/luety01.html,27,49,46,31.2,5.0,10.9,.464,0.8,2.2,.364,4.2,8.6,.491,.502,2.6,3.0,.871,0.3,1.9,2.2,5.4,0.5,0.0,1.7,2.4,13.5
567,Josh Childress,210,/players/c/childjo01.html,21,80,44,29.7,3.8,8.0,.470,0.2,0.7,.232,3.6,7.3,.493,.481,2.4,2.9,.823,2.4,3.6,6.0,1.9,0.9,0.4,1.3,2.3,10.1
568,Josh Smith,210,/players/s/smithjo03.html,19,74,59,27.7,3.7,8.1,.455,0.1,0.3,.174,3.6,7.8,.466,.458,2.2,3.2,.688,2.0,4.2,6.2,1.7,0.8,1.9,1.8,2.1,9.7
569,Tom Gugliotta,210,/players/g/guglito01.html,35,27,9,27.7,3.3,7.6,.431,0.3,1.0,.308,3.0,6.6,.449,.451,1.1,1.4,.784,1.5,4.0,5.5,2.1,1.2,0.5,1.8,3.0,7.9
570,Tony Delk,210,/players/d/delkto01.html,31,56,1,23.9,4.4,10.6,.416,1.3,3.6,.356,3.1,6.9,.447,.477,1.8,2.4,.757,0.5,1.8,2.3,1.9,0.8,0.1,1.0,2.2,11.9
571,Predrag Drobnjak,210,/players/d/drobnpr01.html,29,71,1,20.2,3.4,7.6,.438,0.4,1.0,.352,3.0,6.6,.451,.461,1.4,1.7,.800,1.0,2.3,3.4,0.7,0.6,0.3,1.1,1.9,8.4
572,Kenny Anderson,210,/players/a/anderke01.html,34,39,20,18.4,2.1,4.9,.426,0.2,0.3,.462,1.9,4.5,.424,.442,0.7,0.9,.730,0.6,1.5,2.1,2.5,0.8,0.0,1.2,2.1,5.0
573,Boris Diaw,210,/players/d/diawbo01.html,22,66,25,18.2,1.9,4.5,.422,0.1,0.8,.180,1.7,3.7,.471,.437,0.9,1.2,.740,0.8,1.8,2.6,2.3,0.6,0.3,1.3,1.9,4.8
574,Obinna Ekezie,210,/players/e/ekeziob01.html,29,42,31,17.4,1.9,4.3,.434,0.0,0.0,.000,1.9,4.3,.436,.434,1.7,2.2,.774,1.6,2.6,4.3,0.3,0.5,0.3,1.1,3.1,5.5
575,Jon Barry,210,/players/b/barryjo01.html,35,16,0,17.2,1.9,4.8,.403,0.7,2.0,.344,1.3,2.8,.444,.474,0.6,0.8,.769,0.3,1.1,1.3,1.8,0.9,0.1,0.9,1.8,5.2
576,Jason Collier,210,/players/c/collija02.html,27,70,44,13.5,2.5,5.4,.463,0.1,0.2,.429,2.4,5.2,.464,.471,0.7,1.0,.676,1.2,1.4,2.6,0.3,0.2,0.2,0.9,2.1,5.7
577,Royal Ivey,210,/players/i/iveyro01.html,23,62,5,13.0,1.4,3.2,.429,0.0,0.1,.333,1.3,3.0,.434,.437,0.8,1.1,.701,0.3,1.0,1.4,1.7,0.6,0.1,0.9,2.3,3.5
578,Michael Stewart,210,/players/s/stewami01.html,29,12,1,12.1,0.9,1.8,.524,0.0,0.0,,0.9,1.8,.524,.524,0.3,0.6,.429,1.8,1.6,3.3,0.4,0.5,0.4,0.5,2.7,2.1
579,Kevin Willis,210,/players/w/willike02.html,42,29,5,11.9,1.2,3.1,.389,0.0,0.1,.000,1.2,3.0,.398,.389,0.6,0.8,.739,1.0,1.6,2.6,0.3,0.3,0.2,0.5,1.8,3.0
580,Donta Smith,210,/players/s/smithdo04.html,21,38,0,11.4,1.2,3.0,.389,0.2,0.6,.273,1.0,2.4,.418,.416,0.9,1.3,.688,0.5,0.9,1.4,1.0,0.6,0.1,0.7,1.3,3.3
581,Jelani McCoy,210,/players/m/mccoyje01.html,27,10,0,8.8,0.7,1.3,.538,0.0,0.0,,0.7,1.3,.538,.538,0.1,0.5,.200,0.7,1.4,2.1,0.0,0.3,0.8,0.6,2.4,1.5
582,Anthony Miller,210,/players/m/millean01.html,33,2,0,4.5,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,2.0
583,James Thomas,210,/players/t/thomaja02.html,24,2,0,2.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0
584,Rasheed Wallace,211,/players/w/wallara01.html,29,1,1,42.0,8.0,24.0,.333,1.0,6.0,.167,7.0,18.0,.389,.354,3.0,3.0,1.000,1.0,5.0,6.0,2.0,1.0,5.0,3.0,0.0,20.0
585,Jason Terry,211,/players/t/terryja01.html,26,81,78,37.3,6.2,14.8,.417,1.8,5.2,.347,4.4,9.6,.455,.478,2.7,3.2,.827,0.6,3.5,4.1,5.4,1.5,0.2,2.8,2.4,16.8
586,Shareef Abdur-Rahim,211,/players/a/abdursh01.html,27,53,53,36.9,7.2,14.9,.485,0.1,0.4,.217,7.1,14.5,.493,.488,5.5,6.3,.880,2.7,6.7,9.3,2.4,0.8,0.4,2.5,2.8,20.1
587,Stephen Jackson,211,/players/j/jacksst02.html,25,80,78,36.8,6.7,15.8,.425,1.8,5.3,.340,4.9,10.4,.469,.483,2.9,3.7,.785,1.2,3.4,4.6,3.1,1.8,0.3,2.8,2.7,18.1
588,Bob Sura,211,/players/s/surabo01.html,30,27,18,35.4,4.9,11.6,.420,0.4,1.6,.279,4.4,10.0,.442,.439,4.6,5.8,.783,2.6,5.7,8.3,5.3,0.9,0.2,2.4,2.7,14.7
589,Theo Ratliff,211,/players/r/ratlith01.html,30,53,52,31.1,3.2,7.0,.458,0.0,0.0,,3.2,7.0,.458,.458,1.8,2.8,.653,2.0,5.2,7.2,1.0,0.6,3.1,1.6,3.6,8.3
590,Jason Collier,211,/players/c/collija02.html,26,20,16,27.3,4.0,8.3,.479,0.1,0.2,.250,3.9,8.1,.484,.482,3.4,4.3,.788,1.8,3.8,5.6,0.9,0.6,0.6,1.6,3.6,11.3
591,Dion Glover,211,/players/g/glovedi01.html,25,55,26,26.6,3.7,9.5,.391,0.7,1.9,.343,3.1,7.6,.403,.426,2.0,2.6,.775,1.0,3.3,4.3,2.1,0.7,0.3,1.5,1.9,10.1
592,Joel Przybilla,211,/players/p/przybjo01.html,24,12,12,26.2,1.5,4.2,.360,0.0,0.0,,1.5,4.2,.360,.360,1.0,2.4,.414,2.6,5.8,8.4,0.3,0.4,1.4,1.3,4.0,4.0
593,Boris Diaw,211,/players/d/diawbo01.html,21,76,37,25.3,1.8,4.1,.447,0.1,0.3,.231,1.8,3.8,.467,.457,0.7,1.2,.602,1.5,3.0,4.5,2.4,0.8,0.5,1.7,2.5,4.5
594,Chris Crawford,211,/players/c/crawfch01.html,28,56,25,21.6,3.8,8.4,.448,0.8,2.0,.389,3.0,6.4,.466,.495,1.8,2.1,.866,1.0,2.1,3.1,0.8,0.7,0.4,1.0,2.3,10.2
595,Jacque Vaughn,211,/players/v/vaughja01.html,28,71,6,17.9,1.5,3.9,.386,0.0,0.3,.150,1.5,3.6,.405,.392,0.7,1.0,.779,0.2,1.5,1.6,2.7,0.6,0.0,1.2,1.8,3.8
596,Nazr Mohammed,211,/players/m/mohamna01.html,26,53,1,17.7,2.6,5.3,.493,0.0,0.0,,2.6,5.3,.493,.493,1.3,2.1,.627,1.9,3.1,5.0,0.4,0.4,0.5,1.0,2.1,6.5
597,Zeljko Rebraca,211,/players/r/rebraze01.html,31,3,0,17.0,4.0,7.7,.522,0.0,0.0,,4.0,7.7,.522,.522,0.3,0.7,.500,1.3,1.7,3.0,0.7,0.0,0.7,1.3,2.3,8.3
598,Wesley Person,211,/players/p/persowe01.html,32,9,0,14.7,1.4,4.3,.333,0.9,2.1,.421,0.6,2.2,.250,.436,0.7,0.7,1.000,0.2,2.6,2.8,0.6,0.3,0.1,0.4,0.6,4.4
599,Mamadou N'Diaye,211,/players/n/ndiayma02.html,28,25,1,14.4,1.1,2.7,.397,0.0,0.0,,1.1,2.7,.397,.397,1.8,2.4,.746,1.7,2.7,4.4,0.0,0.3,1.0,0.7,2.3,3.9
600,Travis Hansen,211,/players/h/hansetr01.html,25,41,4,12.4,1.1,3.2,.354,0.2,0.7,.300,0.9,2.4,.370,.388,0.5,0.7,.815,0.7,1.0,1.7,0.5,0.2,0.2,0.4,1.6,3.0
601,Alan Henderson,211,/players/h/hendeal01.html,31,6,0,11.3,1.7,3.5,.476,0.0,0.0,,1.7,3.5,.476,.476,0.7,1.0,.667,1.8,1.7,3.5,0.3,0.2,0.3,0.5,0.2,4.0
602,Lee Nailon,211,/players/n/nailole01.html,28,27,0,11.1,2.3,5.1,.457,0.0,0.0,,2.3,5.1,.457,.457,0.6,0.7,.842,1.0,1.4,2.3,0.6,0.4,0.3,0.9,1.8,5.3
603,Hiram Fuller,211,/players/f/fullehi01.html,22,4,0,10.8,0.8,2.0,.375,0.0,0.0,,0.8,2.0,.375,.375,0.5,1.5,.333,1.0,1.8,2.8,0.5,0.0,0.3,1.0,1.3,2.0
604,Dan Dickau,211,/players/d/dickada01.html,25,23,0,6.2,0.9,2.1,.429,0.1,0.4,.300,0.8,1.7,.462,.459,0.2,0.3,.667,0.2,0.5,0.7,0.8,0.4,0.0,0.6,1.0,2.1
605,Josh Davis,211,/players/d/davisjo02.html,23,4,1,5.8,0.5,1.3,.400,0.0,0.5,.000,0.5,0.8,.667,.400,0.3,0.3,1.000,0.3,1.0,1.3,0.0,0.0,0.0,0.5,0.8,1.3
606,Michael Bradley,211,/players/b/bradlmi01.html,24,11,1,5.5,0.5,1.1,.500,0.0,0.0,,0.5,1.1,.500,.500,0.0,0.0,,0.5,0.6,1.1,0.0,0.2,0.0,0.4,0.7,1.1
607,Shareef Abdur-Rahim,212,/players/a/abdursh01.html,26,81,81,38.1,7.0,14.6,.478,0.3,0.7,.350,6.7,13.9,.485,.487,5.6,6.7,.841,2.2,6.2,8.4,3.0,1.1,0.5,2.6,3.0,19.9
608,Jason Terry,212,/players/t/terryja01.html,25,81,81,38.0,6.0,14.1,.428,2.0,5.3,.371,4.0,8.8,.462,.498,3.2,3.6,.887,0.5,3.0,3.4,7.4,1.6,0.2,3.1,2.2,17.2
609,Glenn Robinson,212,/players/r/robingl01.html,30,69,68,37.6,7.8,18.1,.432,1.3,3.8,.342,6.5,14.3,.456,.468,3.9,4.4,.876,1.2,5.4,6.6,3.0,1.3,0.4,3.6,2.7,20.8
610,Theo Ratliff,212,/players/r/ratlith01.html,29,81,81,31.1,3.4,7.3,.464,0.0,0.0,,3.4,7.3,.464,.464,1.9,2.6,.720,1.9,5.6,7.5,0.9,0.7,3.2,1.7,3.3,8.7
611,Ira Newble,212,/players/n/newblir01.html,28,73,45,26.5,3.2,6.4,.495,0.4,1.2,.381,2.7,5.2,.520,.529,1.0,1.2,.778,1.2,2.5,3.7,1.4,0.7,0.4,0.9,2.4,7.7
612,Dion Glover,212,/players/g/glovedi01.html,24,76,42,24.9,3.6,8.5,.427,0.7,2.1,.354,2.9,6.4,.451,.471,1.7,2.1,.784,0.8,2.9,3.7,1.9,0.9,0.2,1.4,1.9,9.7
613,Mike Wilks,212,/players/w/wilksmi01.html,23,15,7,24.3,1.9,5.4,.358,0.4,1.1,.353,1.5,4.3,.359,.395,1.4,1.9,.724,0.6,2.1,2.7,2.8,1.1,0.1,1.1,2.5,5.7
614,Alan Henderson,212,/players/h/hendeal01.html,30,82,3,18.2,1.9,4.0,.468,0.0,0.0,.000,1.9,4.0,.471,.468,1.1,1.7,.638,1.9,3.0,4.9,0.5,0.4,0.4,0.7,2.0,4.8
615,Corey Benjamin,212,/players/b/benjaco01.html,24,9,0,16.9,1.4,4.8,.302,0.2,1.4,.154,1.2,3.3,.367,.326,1.3,1.8,.750,1.1,2.3,3.4,1.1,0.1,0.2,0.7,2.2,4.4
616,Emanual Davis,212,/players/d/davisem01.html,34,24,1,14.2,1.3,3.7,.364,0.3,1.2,.241,1.0,2.5,.424,.403,0.7,0.9,.773,0.2,1.6,1.8,1.5,0.5,0.1,1.0,1.2,3.7
617,Nazr Mohammed,212,/players/m/mohamna01.html,25,35,0,12.7,1.9,4.5,.421,0.0,0.0,,1.9,4.5,.421,.421,0.7,1.2,.634,1.3,2.3,3.7,0.2,0.5,0.6,0.7,2.3,4.6
618,Darvin Ham,212,/players/h/hamda01.html,29,75,1,12.3,0.9,2.1,.447,0.0,0.0,.000,0.9,2.1,.455,.447,0.5,1.1,.481,1.0,1.1,2.0,0.5,0.2,0.3,0.9,1.7,2.4
619,Dan Dickau,212,/players/d/dickada01.html,24,50,0,10.3,1.4,3.4,.412,0.4,1.2,.361,1.0,2.2,.440,.476,0.4,0.5,.808,0.2,0.7,0.9,1.7,0.3,0.0,1.1,1.3,3.7
620,Jermaine Jackson,212,/players/j/jacksje01.html,26,29,0,9.4,0.7,1.4,.452,0.0,0.0,.000,0.7,1.4,.463,.452,0.6,1.0,.607,0.3,0.8,1.1,1.2,0.3,0.1,0.5,0.9,1.9
621,Antonio Harvey,212,/players/h/harvean01.html,32,4,0,8.0,0.5,1.3,.400,0.0,0.0,,0.5,1.3,.400,.400,0.0,0.0,,0.3,1.3,1.5,0.0,0.3,1.0,0.8,1.8,1.0
622,Chris Crawford,212,/players/c/crawfch01.html,27,5,0,7.6,1.6,2.6,.615,0.2,0.6,.333,1.4,2.0,.700,.654,1.4,1.6,.875,0.6,0.8,1.4,0.2,0.4,0.6,0.4,1.4,4.8
623,Matt Maloney,212,/players/m/malonma01.html,31,14,0,7.4,0.6,1.8,.320,0.4,1.1,.333,0.2,0.7,.300,.420,0.2,0.4,.600,0.1,0.4,0.5,1.2,0.3,0.0,0.4,0.6,1.7
624,Amal McCaskill,212,/players/m/mccasam01.html,29,11,0,6.4,0.4,1.5,.235,0.0,0.0,,0.4,1.5,.235,.235,0.3,0.4,.750,0.6,1.4,2.0,0.5,0.3,0.1,0.2,1.2,1.0
625,Mikki Moore,212,/players/m/mooremi01.html,27,5,0,6.2,1.0,2.4,.417,0.0,0.0,,1.0,2.4,.417,.417,1.6,2.0,.800,1.0,0.4,1.4,0.6,0.0,0.4,0.4,0.2,3.6
626,Brandon Williams,212,/players/w/willibr01.html,27,6,0,3.2,0.2,1.2,.143,0.0,0.2,.000,0.2,1.0,.167,.143,0.0,0.0,,0.3,0.0,0.3,0.0,0.3,0.0,0.5,0.7,0.3
627,Paul Shirley,212,/players/s/shirlpa01.html,25,2,0,2.5,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
628,Shareef Abdur-Rahim,213,/players/a/abdursh01.html,25,77,77,38.7,7.8,16.8,.461,0.3,0.9,.300,7.5,15.9,.470,.469,5.4,6.8,.801,2.6,6.5,9.0,3.1,1.3,1.1,3.2,2.8,21.2
629,Jason Terry,213,/players/t/terryja01.html,24,78,78,38.0,6.7,15.6,.430,2.2,5.7,.387,4.5,9.9,.454,.500,3.6,4.4,.835,0.5,2.9,3.5,5.7,1.8,0.2,2.3,2.0,19.3
630,Ira Newble,213,/players/n/newblir01.html,27,42,35,30.3,3.1,6.3,.498,0.0,0.2,.143,3.1,6.1,.508,.500,1.8,2.1,.852,1.9,3.4,5.3,1.1,0.9,0.5,1.2,2.8,8.0
631,Emanual Davis,213,/players/d/davisem01.html,33,28,20,27.6,2.5,7.1,.354,1.0,3.0,.341,1.5,4.0,.363,.427,0.6,0.6,.889,0.7,2.0,2.6,2.4,1.0,0.2,1.9,2.4,6.6
632,Theo Ratliff,213,/players/r/ratlith01.html,28,3,2,27.3,3.3,6.7,.500,0.0,0.0,,3.3,6.7,.500,.500,2.0,3.7,.545,1.7,3.7,5.3,0.3,0.3,2.7,2.3,2.7,8.7
633,Nazr Mohammed,213,/players/m/mohamna01.html,24,82,73,26.4,4.0,8.7,.461,0.0,0.0,.000,4.0,8.7,.462,.461,1.7,2.7,.617,3.0,5.0,7.9,0.4,0.8,0.7,1.4,3.1,9.7
634,Toni Kukoc,213,/players/k/kukocto01.html,33,59,9,25.3,3.6,8.5,.419,0.9,2.9,.310,2.7,5.6,.474,.471,1.8,2.6,.712,0.7,3.0,3.7,3.6,0.8,0.3,1.9,1.5,9.9
