1528,Sasha Pavlovic,269,/players/p/pavloal01.html,28,45,7,11.7,1.1,2.8,.391,0.4,1.3,.293,0.7,1.6,.471,0.1,0.2,.375,0.1,1.5,1.6,0.4,0.4,0.3,0.4,1.2,2.7
1529,Ryan Hollins,269,/players/h/holliry01.html,27,15,1,10.7,1.2,1.9,.643,0.0,0.0,,1.2,1.9,.643,0.4,1.3,.300,0.6,1.1,1.7,0.2,0.1,0.3,0.7,1.5,2.8
1530,E'Twaun Moore,269,/players/m/mooreet01.html,22,38,0,8.7,1.1,3.0,.381,0.4,1.2,.378,0.7,1.8,.382,0.2,0.2,1.000,0.1,0.8,0.9,0.9,0.3,0.1,0.6,0.9,2.9
1531,JaJuan Johnson,269,/players/j/johnsja02.html,22,36,0,8.3,1.5,3.4,.446,0.0,0.0,,1.5,3.4,.446,0.2,0.3,.667,0.6,1.1,1.6,0.2,0.1,0.4,0.4,0.7,3.2
1532,Rajon Rondo,270,/players/r/rondora01.html,24,68,68,37.2,4.7,9.9,.475,0.1,0.6,.233,4.5,9.2,.491,1.1,1.9,.568,1.3,3.1,4.4,11.2,2.3,0.2,3.4,1.8,10.6
1533,Ray Allen,270,/players/a/allenra02.html,35,80,80,36.1,6.0,12.2,.491,2.1,4.7,.444,3.9,7.5,.520,2.4,2.7,.881,0.6,2.8,3.4,2.7,1.0,0.2,1.5,1.8,16.5
1534,Paul Pierce,270,/players/p/piercpa01.html,33,80,80,34.7,6.3,12.8,.497,1.4,3.7,.374,5.0,9.1,.547,4.8,5.6,.860,0.4,5.0,5.4,3.3,1.0,0.6,2.1,2.9,18.9
1535,Kevin Garnett,270,/players/g/garneke01.html,34,71,71,31.3,6.1,11.6,.528,0.0,0.1,.200,6.1,11.5,.530,2.6,3.1,.862,1.2,7.7,8.9,2.4,1.3,0.8,1.6,2.1,14.9
1536,Glen Davis,270,/players/d/davisgl01.html,25,78,13,29.5,4.6,10.3,.448,0.0,0.2,.133,4.6,10.1,.454,2.5,3.4,.736,1.3,4.2,5.4,1.2,1.0,0.4,1.1,3.0,11.7
1537,Kendrick Perkins,270,/players/p/perkike01.html,26,12,7,26.1,2.7,4.9,.542,0.0,0.0,,2.7,4.9,.542,1.9,3.3,.575,1.9,6.2,8.1,0.8,0.2,0.8,2.1,3.1,7.3
1538,Jeff Green,270,/players/g/greenje02.html,24,26,2,23.5,3.8,7.8,.485,0.3,1.0,.296,3.5,6.7,.514,1.9,2.4,.794,0.6,2.7,3.3,0.7,0.5,0.6,0.9,2.6,9.8
1539,Nenad Krstic,270,/players/k/krstine01.html,27,24,20,23.0,3.3,6.1,.537,0.0,0.0,,3.3,6.1,.537,2.5,3.3,.750,2.0,3.4,5.3,0.3,0.3,0.3,1.0,3.2,9.1
1540,Shaquille O'Neal,270,/players/o/onealsh01.html,38,37,36,20.3,3.6,5.4,.667,0.0,0.0,,3.6,5.4,.667,2.0,3.5,.557,1.3,3.5,4.8,0.7,0.4,1.1,1.5,3.2,9.2
1541,Marquis Daniels,270,/players/d/daniema01.html,30,49,0,19.1,2.3,4.7,.491,0.1,0.4,.190,2.2,4.3,.521,0.8,1.2,.684,0.5,1.8,2.3,1.3,0.8,0.4,0.8,1.3,5.5
1542,Delonte West,270,/players/w/westde01.html,27,24,2,18.9,2.3,5.0,.458,0.5,1.4,.364,1.8,3.6,.494,0.5,0.6,.867,0.3,1.3,1.5,2.7,0.8,0.4,1.3,1.2,5.6
1543,Jermaine O'Neal,270,/players/o/onealje01.html,32,24,10,18.0,2.1,4.5,.459,0.0,0.0,.000,2.1,4.5,.463,1.2,1.8,.674,1.0,2.6,3.7,0.5,0.1,1.3,1.1,2.7,5.4
1544,Nate Robinson,270,/players/r/robinna01.html,26,55,11,17.9,2.7,6.6,.404,1.1,3.5,.328,1.5,3.1,.491,0.6,0.7,.825,0.3,1.3,1.6,1.9,0.5,0.1,1.2,1.9,7.1
1545,Semih Erden,270,/players/e/erdense01.html,24,37,7,14.4,1.6,2.6,.598,0.0,0.0,,1.6,2.6,.598,0.9,1.5,.630,0.8,2.1,2.9,0.5,0.4,0.6,0.9,2.5,4.1
1546,Carlos Arroyo,270,/players/a/arroyca01.html,31,15,1,12.7,0.7,2.3,.314,0.2,0.3,.600,0.5,2.0,.267,0.7,0.8,.917,0.5,1.1,1.5,1.7,0.5,0.0,1.1,0.7,2.4
1547,Troy Murphy,270,/players/m/murphtr01.html,30,17,0,10.5,0.9,2.2,.421,0.1,0.6,.100,0.9,1.6,.536,0.6,0.8,.846,0.6,1.6,2.2,0.4,0.5,0.1,0.4,1.1,2.6
1548,Von Wafer,270,/players/w/wafervo01.html,25,58,2,9.5,1.2,2.7,.421,0.3,1.2,.269,0.8,1.6,.533,0.6,0.7,.842,0.1,0.7,0.8,0.6,0.3,0.1,0.3,0.7,3.2
1549,Sasha Pavlovic,270,/players/p/pavloal01.html,27,17,0,8.8,0.7,1.5,.462,0.3,0.6,.500,0.4,0.9,.438,0.1,0.3,.400,0.1,0.8,0.8,0.2,0.3,0.0,0.4,0.9,1.8
1550,Luke Harangody,270,/players/h/haranlu01.html,23,28,0,8.6,1.0,2.5,.394,0.1,0.4,.200,0.9,2.2,.426,0.2,0.3,.625,0.6,1.4,2.0,0.4,0.1,0.3,0.2,1.3,2.3
1551,Chris Johnson,270,/players/j/johnsch03.html,25,4,0,8.0,0.5,0.8,.667,0.0,0.0,,0.5,0.8,.667,0.5,0.5,1.000,0.3,1.0,1.3,0.3,0.0,0.8,0.5,0.8,1.5
1552,Avery Bradley,270,/players/b/bradlav01.html,20,31,0,5.2,0.7,2.2,.343,0.0,0.2,.000,0.7,2.0,.371,0.2,0.4,.500,0.1,0.4,0.5,0.4,0.3,0.0,0.5,0.6,1.7
1553,Rajon Rondo,271,/players/r/rondora01.html,23,81,81,36.6,5.7,11.2,.508,0.2,1.0,.213,5.5,10.2,.536,2.2,3.5,.621,1.2,3.2,4.4,9.8,2.3,0.1,3.0,2.4,13.7
1554,Ray Allen,271,/players/a/allenra02.html,34,80,80,35.2,5.8,12.2,.477,1.8,5.0,.363,4.0,7.2,.556,2.9,3.2,.913,0.6,2.6,3.2,2.6,0.8,0.3,1.6,2.3,16.3
1555,Paul Pierce,271,/players/p/piercpa01.html,32,71,71,34.0,5.8,12.2,.472,1.5,3.7,.414,4.2,8.5,.497,5.2,6.1,.852,0.5,3.8,4.4,3.1,1.2,0.4,2.3,2.8,18.3
1556,Kevin Garnett,271,/players/g/garneke01.html,33,69,69,29.9,5.8,11.2,.521,0.0,0.1,.200,5.8,11.1,.523,2.7,3.2,.837,1.1,6.2,7.3,2.7,1.0,0.8,1.5,2.5,14.3
1557,Kendrick Perkins,271,/players/p/perkike01.html,25,78,78,27.6,4.0,6.7,.602,0.0,0.0,.000,4.0,6.7,.605,2.1,3.6,.582,2.0,5.6,7.6,1.0,0.3,1.7,2.1,2.8,10.1
1558,Rasheed Wallace,271,/players/w/wallara01.html,35,79,13,22.5,3.4,8.2,.409,1.0,3.7,.283,2.3,4.6,.511,1.2,1.6,.768,0.5,3.6,4.1,1.0,1.0,0.9,0.8,2.8,9.0
1559,Oliver Lafayette,271,/players/l/lafayol01.html,25,1,0,22.0,3.0,6.0,.500,1.0,2.0,.500,2.0,4.0,.500,0.0,0.0,,1.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,7.0
1560,Marquis Daniels,271,/players/d/daniema01.html,29,51,4,18.4,2.4,4.9,.498,0.1,0.5,.214,2.3,4.3,.534,0.7,1.1,.607,0.5,1.3,1.9,1.3,0.5,0.1,0.8,1.8,5.6
1561,Glen Davis,271,/players/d/davisgl01.html,24,54,1,17.3,2.3,5.2,.437,0.0,0.1,.000,2.3,5.1,.444,1.8,2.6,.696,1.9,1.9,3.8,0.6,0.4,0.3,1.0,2.4,6.3
1562,Eddie House,271,/players/h/houseed01.html,31,50,0,16.9,2.6,6.4,.401,1.3,3.3,.383,1.3,3.1,.419,0.7,0.8,.900,0.1,1.2,1.4,1.0,0.6,0.1,0.5,1.2,7.2
1563,Tony Allen,271,/players/a/allento01.html,28,54,8,16.5,2.4,4.7,.510,0.0,0.1,.000,2.4,4.6,.520,1.3,2.2,.605,1.0,1.7,2.7,1.3,1.1,0.4,1.2,2.0,6.1
1564,Michael Finley,271,/players/f/finlemi01.html,36,21,1,15.0,2.1,4.1,.506,0.9,2.0,.463,1.2,2.2,.543,0.1,0.3,.333,0.0,1.5,1.6,1.1,0.2,0.1,0.4,1.0,5.2
1565,Nate Robinson,271,/players/r/robinna01.html,25,26,0,14.7,2.4,6.0,.401,1.4,3.3,.414,1.0,2.7,.386,0.3,0.5,.615,0.2,1.3,1.5,2.0,0.8,0.0,0.8,1.9,6.5
1566,Shelden Williams,271,/players/w/willish02.html,26,54,0,11.1,1.2,2.2,.521,0.0,0.0,.000,1.2,2.2,.525,1.4,1.8,.765,0.9,1.8,2.7,0.4,0.2,0.4,0.6,1.6,3.7
1567,Brian Scalabrine,271,/players/s/scalabr01.html,31,52,3,9.1,0.6,1.6,.341,0.3,0.9,.327,0.3,0.7,.361,0.1,0.1,.667,0.2,0.8,0.9,0.5,0.2,0.1,0.3,1.1,1.5
1568,J.R. Giddens,271,/players/g/giddejr01.html,24,21,1,4.7,0.4,1.0,.429,0.0,0.1,.000,0.4,0.9,.474,0.3,0.6,.500,0.2,0.8,1.0,0.3,0.2,0.0,0.3,0.5,1.1
1569,Lester Hudson,271,/players/h/hudsole01.html,25,16,0,4.4,0.4,1.1,.389,0.2,0.3,.600,0.3,0.8,.308,0.3,0.4,.833,0.2,0.3,0.5,0.5,0.2,0.1,0.6,0.4,1.4
1570,Henry Walker,271,/players/w/walkebi01.html,22,8,0,3.6,0.4,0.8,.500,0.0,0.0,,0.4,0.8,.500,0.3,0.3,1.000,0.0,0.6,0.6,0.4,0.0,0.0,0.3,0.5,1.0
1571,Marcus Landry,271,/players/l/landrma01.html,24,1,0,3.0,0.0,2.0,.000,0.0,2.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,Paul Pierce,272,/players/p/piercpa01.html,31,81,81,37.5,6.7,14.6,.457,1.5,3.8,.391,5.2,10.8,.480,5.7,6.8,.830,0.7,5.0,5.6,3.6,1.0,0.3,2.8,2.7,20.5
1573,Ray Allen,272,/players/a/allenra02.html,33,79,79,36.4,6.3,13.2,.480,2.5,6.2,.409,3.8,7.0,.542,3.0,3.2,.952,0.8,2.7,3.5,2.8,0.9,0.2,1.7,2.0,18.2
1574,Rajon Rondo,272,/players/r/rondora01.html,22,80,80,33.0,4.8,9.5,.505,0.2,0.6,.313,4.6,8.9,.518,2.2,3.4,.642,1.3,4.0,5.2,8.2,1.9,0.1,2.6,2.4,11.9
1575,Kevin Garnett,272,/players/g/garneke01.html,32,57,57,31.1,6.9,13.0,.531,0.0,0.1,.250,6.9,12.8,.534,1.9,2.3,.841,1.4,7.1,8.5,2.5,1.1,1.2,1.6,2.2,15.8
1576,Kendrick Perkins,272,/players/p/perkike01.html,24,76,76,29.6,3.6,6.3,.577,0.0,0.0,.000,3.6,6.3,.580,1.3,2.1,.600,2.7,5.5,8.1,1.3,0.3,2.0,2.2,3.3,8.5
1577,Glen Davis,272,/players/d/davisgl01.html,23,76,16,21.5,2.6,5.9,.442,0.0,0.1,.400,2.6,5.9,.443,1.7,2.3,.730,1.6,2.4,4.0,0.9,0.7,0.3,0.9,3.0,7.0
1578,Tony Allen,272,/players/a/allento01.html,27,46,2,19.3,3.0,6.2,.482,0.1,0.6,.222,2.8,5.6,.510,1.7,2.4,.725,0.5,1.8,2.3,1.4,1.2,0.5,1.7,2.1,7.8
1579,Mikki Moore,272,/players/m/mooremi01.html,33,24,0,19.0,2.1,3.5,.600,0.0,0.0,,2.1,3.5,.600,0.6,0.8,.737,1.3,3.1,4.4,1.0,0.2,0.2,0.9,4.0,4.8
1580,Eddie House,272,/players/h/houseed01.html,30,81,0,18.3,3.1,6.9,.445,1.9,4.2,.444,1.2,2.7,.445,0.5,0.7,.792,0.1,1.8,1.9,1.1,0.8,0.1,0.7,1.4,8.5
1581,Stephon Marbury,272,/players/m/marbust01.html,31,23,4,18.0,1.7,4.8,.342,0.3,1.1,.240,1.4,3.7,.372,0.3,0.6,.462,0.1,1.1,1.2,3.3,0.4,0.1,1.6,1.5,3.8
1582,Leon Powe,272,/players/p/powele01.html,25,70,7,17.5,2.5,4.8,.524,0.0,0.0,,2.5,4.8,.524,2.6,3.8,.689,2.1,2.9,4.9,0.7,0.3,0.5,1.1,2.7,7.7
1583,Brian Scalabrine,272,/players/s/scalabr01.html,30,39,8,12.9,1.2,2.9,.421,0.6,1.6,.393,0.6,1.4,.453,0.4,0.5,.889,0.2,1.1,1.3,0.5,0.2,0.3,0.3,1.9,3.5
1584,Gabe Pruitt,272,/players/p/pruitga01.html,22,47,0,7.8,0.7,2.1,.307,0.3,1.0,.292,0.4,1.1,.321,0.4,0.4,.810,0.2,0.7,0.9,0.8,0.3,0.1,0.4,0.7,2.0
1585,Henry Walker,272,/players/w/walkebi01.html,21,29,0,7.4,1.2,2.0,.621,0.0,0.0,.000,1.2,2.0,.632,0.6,0.8,.696,0.3,0.7,1.0,0.4,0.2,0.1,0.6,1.8,3.0
1586,Patrick O'Bryant,272,/players/o/obryapa01.html,22,26,0,4.2,0.6,1.2,.516,0.0,0.0,,0.6,1.2,.516,0.3,0.5,.667,0.3,1.0,1.3,0.3,0.1,0.3,0.7,1.1,1.5
1587,J.R. Giddens,272,/players/g/giddejr01.html,23,6,0,1.3,0.3,0.5,.667,0.0,0.0,,0.3,0.5,.667,0.0,0.0,,0.3,0.2,0.5,0.0,0.2,0.0,0.2,0.2,0.7
1588,Ray Allen,273,/players/a/allenra02.html,32,73,73,35.9,6.0,13.5,.445,2.5,6.2,.398,3.5,7.3,.485,2.9,3.2,.907,1.0,2.6,3.7,3.1,0.9,0.2,1.7,2.0,17.4
1589,Paul Pierce,273,/players/p/piercpa01.html,30,80,80,35.9,6.4,13.7,.464,1.8,4.6,.392,4.6,9.2,.499,5.1,6.1,.843,0.7,4.5,5.1,4.5,1.3,0.5,2.8,2.5,19.6
1590,Kevin Garnett,273,/players/g/garneke01.html,31,71,71,32.8,7.5,13.9,.539,0.0,0.2,.000,7.5,13.8,.545,3.8,4.7,.801,1.9,7.3,9.2,3.4,1.4,1.3,1.9,2.3,18.8
1591,Rajon Rondo,273,/players/r/rondora01.html,21,77,77,29.9,4.6,9.3,.492,0.1,0.2,.263,4.5,9.0,.499,1.4,2.3,.611,1.0,3.2,4.2,5.1,1.7,0.2,1.9,2.4,10.6
1592,James Posey,273,/players/p/poseyja01.html,31,74,2,24.6,2.3,5.6,.418,1.4,3.8,.380,0.9,1.8,.496,1.3,1.6,.809,0.4,3.9,4.4,1.5,1.0,0.3,0.9,2.5,7.4
1593,Kendrick Perkins,273,/players/p/perkike01.html,23,78,78,24.5,2.7,4.5,.615,0.0,0.0,.000,2.7,4.4,.617,1.5,2.3,.623,1.9,4.2,6.1,1.1,0.4,1.5,1.6,3.1,6.9
1594,Eddie House,273,/players/h/houseed01.html,29,78,2,19.0,2.8,6.8,.409,1.5,3.8,.393,1.3,3.0,.429,0.4,0.5,.917,0.2,1.9,2.1,1.9,0.8,0.1,1.0,1.5,7.5
1595,Tony Allen,273,/players/a/allento01.html,26,75,11,18.3,2.3,5.2,.434,0.2,0.8,.316,2.0,4.4,.455,1.8,2.4,.762,0.5,1.8,2.2,1.5,0.8,0.3,1.5,2.2,6.6
1596,Sam Cassell,273,/players/c/cassesa01.html,38,17,1,17.6,2.9,7.6,.385,0.5,1.3,.409,2.4,6.4,.380,1.2,1.5,.840,0.3,1.5,1.8,2.1,0.5,0.2,1.1,1.7,7.6
1597,Leon Powe,273,/players/p/powele01.html,24,56,5,14.4,2.8,4.8,.572,0.0,0.0,.000,2.8,4.8,.575,2.4,3.4,.710,1.7,2.4,4.1,0.3,0.3,0.3,0.8,2.3,7.9
1598,Glen Davis,273,/players/d/davisgl01.html,22,69,1,13.6,1.6,3.2,.484,0.0,0.0,,1.6,3.2,.484,1.4,2.2,.660,1.4,1.6,3.0,0.4,0.4,0.3,0.9,2.3,4.5
1599,P.J. Brown,273,/players/b/brownpj01.html,38,18,0,11.6,0.8,2.3,.341,0.0,0.1,.000,0.8,2.2,.350,0.6,0.9,.688,1.6,2.2,3.8,0.6,0.3,0.4,0.6,1.6,2.2
1600,Brian Scalabrine,273,/players/s/scalabr01.html,29,48,9,10.7,0.6,2.0,.309,0.3,1.0,.326,0.3,1.0,.292,0.3,0.4,.750,0.5,1.2,1.6,0.8,0.2,0.2,0.5,1.3,1.8
1601,Scot Pollard,273,/players/p/pollasc01.html,32,22,0,7.9,0.5,1.0,.522,0.0,0.0,,0.5,1.0,.522,0.7,1.0,.682,0.6,1.0,1.7,0.1,0.1,0.3,0.2,2.0,1.8
1602,Gabe Pruitt,273,/players/p/pruitga01.html,21,15,0,6.3,0.9,2.6,.359,0.2,0.8,.250,0.7,1.8,.407,0.1,0.1,.500,0.1,0.5,0.5,0.9,0.3,0.0,0.3,0.7,2.1
1603,Paul Pierce,274,/players/p/piercpa01.html,29,47,46,37.0,7.9,18.1,.439,2.3,5.9,.389,5.7,12.2,.463,6.8,8.6,.796,0.8,5.1,5.9,4.1,1.0,0.3,3.2,2.6,25.0
1604,Al Jefferson,274,/players/j/jeffeal01.html,22,69,60,33.6,6.6,12.8,.514,0.0,0.0,.000,6.6,12.8,.514,2.9,4.3,.681,3.4,7.5,11.0,1.3,0.7,1.5,2.0,3.4,16.0
1605,Delonte West,274,/players/w/westde01.html,23,69,47,32.2,4.4,10.4,.427,0.9,2.6,.365,3.5,7.8,.447,2.4,2.9,.853,0.5,2.6,3.0,4.4,1.1,0.5,2.0,2.2,12.2
1606,Ryan Gomes,274,/players/g/gomesry01.html,24,73,60,31.2,4.6,9.9,.467,0.2,0.6,.381,4.4,9.3,.473,2.6,3.2,.811,1.7,3.9,5.6,1.6,0.7,0.2,1.4,2.3,12.1
1607,Wally Szczerbiak,274,/players/s/szczewa02.html,29,32,19,28.1,5.0,12.1,.415,1.4,3.3,.415,3.7,8.8,.415,3.5,3.9,.897,0.5,2.6,3.1,1.7,0.6,0.1,1.7,2.0,15.0
1608,Tony Allen,274,/players/a/allento01.html,25,33,18,24.4,4.0,7.8,.514,0.2,1.0,.242,3.8,6.8,.553,3.2,4.1,.784,1.1,2.7,3.8,1.7,1.5,0.4,2.3,2.6,11.5
1609,Rajon Rondo,274,/players/r/rondora01.html,20,78,25,23.5,2.4,5.8,.418,0.1,0.4,.207,2.3,5.4,.432,1.5,2.4,.647,0.9,2.8,3.7,3.8,1.6,0.1,1.8,2.3,6.4
1610,Theo Ratliff,274,/players/r/ratlith01.html,33,2,2,22.0,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,1.5,2.0,.750,1.0,2.5,3.5,0.0,0.5,1.5,0.5,3.0,2.5
1611,Gerald Green,274,/players/g/greenge01.html,21,81,26,22.0,3.8,9.1,.419,1.2,3.2,.368,2.7,5.9,.447,1.6,2.0,.805,0.8,1.7,2.6,1.0,0.5,0.3,1.5,2.4,10.4
1612,Kendrick Perkins,274,/players/p/perkike01.html,22,72,53,21.9,1.8,3.7,.491,0.0,0.0,.000,1.8,3.7,.496,0.8,1.4,.600,1.6,3.6,5.2,1.3,0.3,1.3,1.6,3.0,4.5
1613,Sebastian Telfair,274,/players/t/telfase01.html,21,78,30,20.2,2.3,6.1,.371,0.5,1.6,.289,1.8,4.4,.402,1.2,1.4,.818,0.2,1.2,1.4,2.8,0.6,0.1,1.3,2.1,6.1
1614,Brian Scalabrine,274,/players/s/scalabr01.html,28,54,17,19.0,1.4,3.5,.403,0.8,2.0,.400,0.6,1.5,.407,0.3,0.4,.783,0.4,1.5,1.9,1.1,0.4,0.3,0.8,2.4,4.0
1615,Kevinn Pinkney,274,/players/p/pinknke01.html,23,6,0,16.7,2.0,4.5,.444,0.2,0.3,.500,1.8,4.2,.440,1.0,1.5,.667,1.2,1.3,2.5,0.8,0.5,0.5,0.7,2.0,5.2
1616,Allan Ray,274,/players/r/rayal01.html,22,47,5,15.1,2.1,5.5,.386,1.0,2.5,.414,1.1,3.0,.364,0.9,1.2,.764,0.4,1.1,1.5,0.9,0.4,0.1,0.9,1.8,6.2
1617,Leon Powe,274,/players/p/powele01.html,23,63,2,11.4,1.3,2.8,.446,0.0,0.0,.000,1.3,2.8,.451,1.7,2.3,.736,1.5,1.9,3.4,0.2,0.2,0.3,0.7,1.7,4.2
1618,Michael Olowokandi,274,/players/o/olowomi01.html,31,24,0,9.8,0.8,1.9,.413,0.0,0.0,,0.8,1.9,.413,0.1,0.1,.667,0.6,1.4,2.0,0.2,0.3,0.5,0.7,2.0,1.7
1619,Ricky Davis,275,/players/d/davisri01.html,26,42,42,41.6,7.8,16.9,.464,1.0,3.0,.320,6.9,13.9,.495,3.1,3.9,.787,1.0,3.5,4.5,5.3,1.2,0.2,2.7,2.2,19.7
1620,Paul Pierce,275,/players/p/piercpa01.html,28,79,79,39.0,8.7,18.5,.471,1.4,4.0,.354,7.3,14.5,.503,7.9,10.3,.772,1.0,5.7,6.7,4.7,1.4,0.4,3.5,2.8,26.8
1621,Wally Szczerbiak,275,/players/s/szczewa02.html,28,32,31,36.7,6.3,13.2,.476,1.4,3.5,.393,4.9,9.7,.506,3.6,4.0,.898,1.3,2.6,3.8,3.2,0.6,0.1,1.6,1.9,17.5
1622,Delonte West,275,/players/w/westde01.html,22,71,71,34.1,4.7,9.6,.487,1.2,3.1,.385,3.5,6.6,.534,1.2,1.4,.851,0.8,3.3,4.1,4.6,1.2,0.6,1.9,2.8,11.8
1623,Mark Blount,275,/players/b/blounma01.html,30,39,25,27.8,5.0,9.7,.511,0.0,0.0,,5.0,9.7,.511,2.5,3.3,.764,0.9,3.2,4.2,1.7,0.4,0.9,3.1,2.7,12.4
1624,Raef LaFrentz,275,/players/l/lafrera01.html,29,82,63,24.8,2.9,6.7,.431,1.4,3.5,.392,1.5,3.2,.474,0.6,0.9,.680,1.0,4.0,5.0,1.4,0.4,0.9,0.8,3.3,7.8
1625,Ryan Gomes,275,/players/g/gomesry01.html,23,61,33,22.6,2.8,5.8,.487,0.0,0.1,.333,2.8,5.7,.491,1.8,2.4,.752,1.7,3.2,4.9,1.0,0.6,0.1,0.9,1.4,7.6
1626,Kendrick Perkins,275,/players/p/perkike01.html,21,68,40,19.6,2.0,3.9,.515,0.0,0.0,.000,2.0,3.9,.519,1.2,1.9,.615,2.1,3.9,5.9,1.0,0.3,1.5,1.6,2.9,5.2
1627,Tony Allen,275,/players/a/allento01.html,24,51,9,19.2,2.5,5.4,.471,0.2,0.7,.324,2.3,4.7,.492,2.0,2.6,.746,0.6,1.5,2.2,1.3,1.0,0.4,1.3,2.5,7.2
1628,Al Jefferson,275,/players/j/jeffeal01.html,21,59,7,18.0,3.2,6.4,.499,0.0,0.1,.000,3.2,6.4,.504,1.5,2.3,.642,1.6,3.4,5.1,0.5,0.5,0.8,1.1,2.8,7.9
1629,Orien Greene,275,/players/g/greenor01.html,23,80,5,15.4,1.3,3.2,.395,0.1,0.5,.225,1.1,2.7,.427,0.6,0.9,.662,0.5,1.4,1.8,1.6,1.0,0.1,1.4,2.3,3.2
1630,Marcus Banks,275,/players/b/banksma01.html,24,18,1,14.9,1.8,4.4,.413,0.3,1.1,.316,1.5,3.4,.443,1.5,1.7,.900,0.2,0.8,1.1,1.8,0.4,0.0,1.3,2.1,5.5
1631,Brian Scalabrine,275,/players/s/scalabr01.html,27,71,1,13.2,1.0,2.7,.383,0.4,1.2,.356,0.6,1.5,.406,0.4,0.5,.722,0.4,1.2,1.6,0.7,0.3,0.3,0.7,1.8,2.9
1632,Dan Dickau,275,/players/d/dickada01.html,27,19,0,12.3,0.9,2.4,.370,0.5,1.1,.500,0.4,1.4,.269,0.9,0.9,1.000,0.3,0.6,0.8,2.1,0.6,0.1,0.9,2.1,3.3
1633,Gerald Green,275,/players/g/greenge01.html,20,32,3,11.7,2.1,4.3,.478,0.2,0.6,.300,1.9,3.7,.508,0.9,1.2,.784,0.3,1.0,1.3,0.6,0.4,0.1,0.7,1.3,5.2
1634,Michael Olowokandi,275,/players/o/olowomi01.html,30,16,0,10.4,1.3,2.8,.444,0.0,0.0,,1.3,2.8,.444,0.3,0.5,.625,0.3,2.3,2.6,0.4,0.2,0.4,0.9,1.4,2.8
1635,Justin Reed,275,/players/r/reedju01.html,24,32,0,9.1,0.8,2.3,.338,0.0,0.0,,0.8,2.3,.338,0.8,1.3,.625,0.4,0.5,0.9,0.2,0.2,0.1,0.5,1.4,2.3
1636,Dwayne Jones,275,/players/j/jonesdw02.html,22,14,0,6.2,0.3,0.7,.400,0.0,0.0,,0.3,0.7,.400,0.4,0.9,.462,0.7,1.5,2.2,0.1,0.1,0.2,0.2,1.0,1.0
1637,Paul Pierce,276,/players/p/piercpa01.html,27,82,82,36.1,6.8,14.9,.455,1.3,3.6,.370,5.5,11.4,.481,6.7,8.1,.822,1.0,5.6,6.6,4.2,1.6,0.5,2.8,3.1,21.6
1638,Antoine Walker,276,/players/w/walkean02.html,28,24,24,34.5,6.7,15.2,.442,1.0,3.0,.342,5.7,12.1,.467,1.8,3.3,.557,2.3,5.9,8.3,3.0,1.0,1.1,2.9,2.9,16.3
1639,Gary Payton,276,/players/p/paytoga01.html,36,77,77,33.0,4.4,9.4,.468,0.5,1.7,.326,3.9,7.7,.498,2.0,2.6,.761,0.6,2.4,3.1,6.1,1.1,0.2,1.9,1.6,11.3
1640,Ricky Davis,276,/players/d/davisri01.html,25,82,11,32.9,5.9,12.7,.462,0.7,2.2,.339,5.1,10.5,.488,3.5,4.3,.815,0.8,2.2,3.0,3.0,1.1,0.3,2.5,2.1,16.0
1641,Raef LaFrentz,276,/players/l/lafrera01.html,28,80,80,27.5,4.3,8.6,.496,1.0,2.8,.364,3.2,5.8,.559,1.5,1.9,.811,1.9,5.0,6.9,1.2,0.5,1.2,0.9,3.3,11.1
1642,Mark Blount,276,/players/b/blounma01.html,29,82,57,26.0,4.0,7.5,.529,0.0,0.0,.000,4.0,7.5,.530,1.4,2.0,.713,1.7,3.1,4.8,1.6,0.4,0.8,1.9,2.8,9.4
1643,Jiri Welsch,276,/players/w/welscji01.html,25,55,32,20.5,2.5,5.8,.428,0.6,1.8,.323,1.9,4.0,.475,2.0,2.6,.773,0.4,2.2,2.5,1.5,0.7,0.1,1.1,1.9,7.5
1644,Tony Allen,276,/players/a/allento01.html,23,77,34,16.4,2.4,5.0,.475,0.2,0.4,.387,2.2,4.6,.483,1.5,2.0,.737,1.1,1.8,2.9,0.8,1.0,0.3,1.0,2.0,6.4
1645,Al Jefferson,276,/players/j/jeffeal01.html,20,71,1,14.8,2.7,5.2,.528,0.0,0.0,.000,2.7,5.2,.533,1.2,1.9,.630,1.7,2.7,4.4,0.3,0.3,0.8,0.9,2.7,6.7
1646,Marcus Banks,276,/players/b/banksma01.html,23,81,2,14.1,1.4,3.5,.402,0.3,0.7,.356,1.2,2.8,.414,1.5,2.0,.742,0.4,1.2,1.6,1.9,0.8,0.2,1.0,1.8,4.6
1647,Delonte West,276,/players/w/westde01.html,21,39,7,13.0,1.7,4.0,.426,0.6,1.7,.358,1.1,2.3,.477,0.5,0.7,.704,0.4,1.3,1.7,1.4,0.5,0.2,0.6,1.8,4.5
1648,Walter McCarty,276,/players/m/mccarwa01.html,30,44,0,12.6,1.4,3.4,.413,0.7,2.0,.333,0.7,1.4,.533,0.2,0.3,.533,0.5,1.3,1.8,0.6,0.3,0.2,0.4,1.9,3.7
